movieId,primary_genre,lda_comp_1,lda_comp_2,lda_comp_3,lda_comp_4,lda_comp_5,lda_comp_6,lda_comp_7,lda_comp_8,lda_comp_9,lda_comp_10,cluster
4626,Drama,-0.80932945,0.18470515,-0.02024293,0.29738265,-0.6070317,-1.6642513,-0.5299874,-0.21616186,-0.46426645,0.2627077,11
4628,Comedy,2.2126493,-1.2192683,0.6343595,-0.7820528,-0.17015353,0.9156219,0.62808317,0.35942176,0.73653287,-1.7853732,8
4629,Action,-2.022212,-0.023588166,-1.6723624,-0.041667953,0.62621766,1.5886363,0.43653426,-2.3400347,0.10243658,-1.982077,11
4630,Action,-1.9872739,-1.2794496,-0.8933476,0.41508898,1.5444181,3.0211327,0.35604143,0.52214724,-1.292266,-0.27250412,1
46322,Action,-1.8641399,-1.4631293,-1.8621464,3.3187485,-1.5504222,0.7682502,-0.13745317,-1.5527761,-0.42440444,0.5269395,1
46335,Action,-1.5451366,-2.801031,0.7112028,0.5255018,0.81535983,2.1133752,2.0030644,-0.9713937,-1.0867155,0.3898303,1
46337,Animation,1.2921156,-0.6671294,-4.0978627,-0.8646702,-2.84535,-0.8910504,-0.039271355,-0.5430902,0.4145779,1.8472283,5
4634,Adventure,1.7348677,1.9455794,-0.7765026,-0.471301,0.20138648,1.2482802,-1.4796199,-0.0039156675,-0.14906606,0.18892573,8
46347,Documentary,0.25970125,-1.3179739,3.0749002,1.6254553,-3.9021807,0.09650004,-4.7677493,1.7572197,-1.1479254,0.40301982,10
4635,Action,-1.6327733,-0.061658293,-1.2699536,0.30056804,1.07535,0.89058053,0.9658848,-0.0005877912,-0.07691321,-2.8716605,1
4636,Action,-1.8303192,-1.5582836,-0.6436275,2.215823,0.5237665,0.04523036,-0.8277199,-1.3011605,-1.2621164,1.4252462,1
4638,Action,-1.8734517,-1.2242227,-1.7889854,1.207456,0.2650568,0.70502007,-0.7282764,0.12279842,-0.5555854,0.27595052,1
4643,Action,-1.8010978,0.1848586,-0.943424,1.3509037,1.8815253,0.16830987,-0.36064115,-1.7670302,1.257319,-0.7486265,1
4644,Comedy,2.2571702,-1.1214695,0.6254852,-0.8407472,1.1563998,0.52048475,-0.24499525,1.9939694,0.9677261,0.57626975,8
4645,Crime,-1.2304013,0.34459013,0.31513378,1.7029539,-1.3853489,1.0805634,0.57203317,-0.15849933,1.2430358,1.1189159,1
4646,Comedy,0.9918816,-1.1412593,-0.5507752,-1.109264,-0.6664006,0.50449204,2.0620258,0.44629878,1.7669063,-1.0418273,8
4653,Adventure,2.9775064,2.8069706,-1.5232028,0.6614477,0.7123878,1.1290176,-0.5957858,-0.8191992,-1.1373525,2.0657027,4
46530,Action,-2.8363764,0.023812644,-1.6567866,1.3224585,2.4982958,2.5611396,0.51078063,-0.5935528,0.4319527,-2.3964193,1
4654,Action,-0.71944827,0.34231114,-2.2806563,1.1853935,-1.0512658,-0.11397529,1.339397,-3.6411057,-0.70980376,-0.21151443,1
46559,Drama,-3.4849024,-0.4243312,2.5941694,-0.16616386,-1.5763761,-1.7181175,1.1888242,-0.36135963,-0.6525569,-0.6097054,11
46572,Drama,-2.2031732,-1.0418205,2.2947328,-0.81936914,-1.239927,-1.0194032,0.3076132,-1.0761366,0.5230453,-0.2862504,11
46574,Comedy,1.9455453,-1.8600498,1.2392321,-0.29577434,1.5662384,0.078018285,-0.019502789,-0.023476064,0.17440036,1.1543484,8
46578,Adventure,1.5892551,4.221634,-0.068119586,-0.59254575,2.4678674,1.0806963,-2.351744,-0.84491634,-1.9318882,0.5171402,4
4658,Drama,-1.8156573,-0.11504838,1.8668922,-1.0486428,0.09363806,-0.12739265,0.08543866,-0.41718343,-0.17932114,-0.099121094,11
466,Action,0.16338348,-0.36314625,-1.0304884,0.75963366,-0.8209339,1.0023367,-0.19986223,1.2849257,0.6933516,0.63209474,8
4661,Crime,-1.1361383,0.7974175,-0.6660794,-0.81275666,0.020641744,0.96912473,-0.62614316,1.0233986,1.2959073,0.026061565,1
4663,Comedy,1.3849583,-1.0332365,-0.4438875,-0.6031734,1.0491996,-0.1403079,-0.24511698,0.90133333,1.4729445,1.246348,8
4666,Comedy,1.667304,-1.6250728,0.5971852,0.83129257,-1.1188015,-0.19209364,1.6483614,-0.15591606,-0.6816354,-0.5788647,8
46664,Drama,-0.5381119,-0.71627027,0.057488155,0.47450918,-2.8928597,-0.69701433,-0.6806487,-0.84717953,0.59274447,1.4734114,11
467,Comedy,2.9750345,-0.9650049,1.3066353,0.37239364,1.1071537,-0.05859843,0.9929874,1.6736068,0.7019505,-1.8885676,8
4670,Horror,-3.7525344,2.0878394,0.28680503,-2.594024,0.03039655,-0.48688316,1.3484862,4.0393095,1.9436811,0.045068078,3
4673,Action,0.06762114,-0.13746847,-0.8189964,-1.7261473,0.7647922,1.2714989,-0.17463583,-0.9326055,-0.8103178,-1.6126328,1
4675,Action,-2.066482,-1.1748329,-1.3486363,-0.026769549,-0.5714488,-0.023868099,-0.27245286,-0.99794185,-1.9210255,-0.54522085,1
4676,Comedy,1.8524542,-0.74210364,0.5091359,1.2076378,2.6140642,-1.5868897,-0.9153162,-0.8859749,-0.05501145,-0.48480165,8
46772,Comedy,2.834348,-0.18290803,0.5808685,-0.19522199,0.78314394,-0.6803906,0.68707585,1.6758626,-0.29892457,-1.5382423,8
4679,Comedy,4.1705985,-1.6327509,-0.14198631,-0.80075175,1.3780527,-0.17219266,0.6912346,-1.4778141,-0.0960802,1.1625032,8
468,Comedy,2.7016659,-1.5864358,0.2817553,0.5126076,-0.036875494,-0.19576874,-0.9576864,0.5689125,0.039316475,1.5094407,8
4681,Comedy,0.2619666,0.0684312,-0.5028044,0.19163117,0.72743285,1.8651373,1.4732838,1.6536274,-0.1162056,1.2755041,8
4683,Adventure,1.8910644,5.1391354,0.9424321,-1.5660973,0.5047163,0.33847132,-2.7054565,-1.4331846,-0.6773969,1.6759192,4
46850,Documentary,-0.6950025,-1.8023756,1.5576276,3.6136,-2.465363,-0.5201063,-2.6035538,3.8935149,-0.83094275,2.3611338,10
46855,Action,-0.8521956,-0.04922148,-1.1849843,0.24439403,0.104186565,1.0402255,0.61686015,-0.8470301,-2.2630608,0.35673648,1
4687,Comedy,1.5158308,1.0780299,0.33669585,0.72580063,1.625208,0.33382997,-0.41694516,-0.8577818,1.5721115,1.1596851,11
4688,Adventure,1.1837497,3.7010255,-1.3980067,-1.3042042,1.9110717,1.284705,-1.4716605,-1.5473157,0.06503756,1.1398845,4
4689,Mystery,-1.8486643,0.35119337,0.0068054497,-0.82394516,1.6277958,-4.602082,-1.335895,-0.036171824,2.2164493,-4.9988003,11
469,Drama,0.033911496,0.04120192,1.3415537,-1.7213494,-2.969132,0.15918097,-1.1612873,-0.8671317,-0.9321522,1.2833579,11
4690,Crime,-0.07794961,1.6851083,-0.83692014,0.9962194,0.54953563,0.21826091,0.5985735,0.70242256,0.009954721,0.86388236,1
46948,Animation,-0.0075247353,2.2466695,-2.3808475,0.6278663,-4.975857,0.59138685,0.39673352,1.1275265,1.9052663,-0.9726536,8
46965,Action,-2.714437,0.43984443,0.0931238,0.47679305,1.1201271,2.1560671,-0.041806996,-0.2851687,-1.5931803,0.5473436,1
46967,Comedy,1.4946072,-1.040439,-1.3409874,0.75776327,-0.8859371,1.1863208,-0.54421973,0.97503746,-0.76386356,0.22159684,8
4697,Comedy,1.2950833,-0.0006695241,1.3781177,-0.42918614,-0.2431691,1.2062808,-0.52891904,1.6687968,-0.15797684,-1.3122954,8
46970,Action,-1.5120066,-1.4891441,-0.96382314,0.86714345,-0.050673127,1.0113775,1.2207068,-1.2549162,-0.18133694,-0.8107046,1
46972,Action,-2.8670764,-1.6662209,-0.84165406,1.7570946,-0.40194488,1.7304661,-0.8356676,2.140623,1.8397832,0.6784612,1
46976,Comedy,1.1041946,-1.4509001,1.7060807,0.8304291,1.7335533,0.07566282,-0.15317476,-0.5654048,0.2594044,0.9571706,8
47,Mystery,-0.6875212,0.18746212,1.8706517,0.4386266,1.9187949,-4.860666,-1.5481685,0.972986,2.767665,-0.95900023,11
4700,Children,4.011702,1.3894337,-1.1997377,0.8987415,-2.5649347,0.13707444,3.105403,-0.9314394,1.6937249,-3.859737,5
4701,Action,-2.5975327,-2.5466833,-1.1393484,0.7993584,-2.1998596,2.0765338,0.71635973,1.1845276,-0.2926511,0.5438232,1
4704,Adventure,3.154916,2.825067,-1.1082088,-2.0714908,1.2721298,0.4354264,-1.2933947,-0.72657657,-1.0523524,1.9109547,4
47044,Action,-2.7174833,1.8492837,0.1421406,1.1752725,0.16857532,1.0315791,-1.994439,0.3179235,0.078534335,-0.47488153,11
4705,Comedy,2.4985332,0.5019182,0.25974405,-0.21599092,1.4671614,0.60353684,1.5600153,1.0980614,2.1846788,-0.56605303,8
4708,Drama,-1.264539,-0.50316316,1.1552604,-0.77180743,0.06994217,-0.32073736,-0.27032167,-1.0736742,-0.54663646,-0.23380075,11
4709,Comedy,1.5829555,-0.6851107,3.026472,0.43549365,0.10099977,0.41431558,1.0361496,1.0038224,-0.51995933,0.36686704,8
4710,Drama,-0.99254894,-1.6246952,1.8045595,-1.0092075,-0.13568524,-0.39979768,1.0190866,-0.23099346,-1.7930158,-0.2565416,11
4711,Documentary,-0.5848472,-1.0621705,1.699123,2.8264928,-3.8496478,1.2836185,-4.877808,2.9684374,-1.5420347,0.7290299,10
47122,Comedy,1.1416523,-0.8223932,0.27420276,-0.9480082,-0.6335583,-0.43943655,0.20275214,1.0168566,0.24268511,1.2101703,8
47124,Adventure,2.111321,3.9019268,-2.340432,-2.3780715,-0.1796856,-0.1872115,-1.4604716,1.0763835,0.25633153,1.8822047,4
4714,Comedy,1.820497,-0.95999384,2.6767256,0.23390368,-0.31039232,-0.025901526,0.8568222,1.0090475,0.6679176,1.1702428,8
47200,Action,-1.8585088,-1.2070321,-0.19828016,-0.8675947,0.0049663708,1.2999766,-0.9633808,-1.6099876,-0.216995,-0.117731035,11
47202,Drama,-0.29624066,0.3365376,0.74119085,-1.5747983,-0.14844951,-0.8142711,0.7818296,-0.38298824,1.2403009,-2.1324522,11
4721,Action,-2.4001403,-0.29335898,-1.95266,0.5677145,-1.1689171,0.51415217,0.81260824,0.72619367,0.40638205,1.328505,1
4725,Horror,-2.3108053,1.6750875,-1.1749903,-0.17021973,0.9607425,0.7022363,2.1340606,3.1781414,3.139325,-0.6204664,3
47254,Action,-0.6322168,0.0014420599,-1.8422294,1.1507151,1.4051093,0.9811181,0.06012684,-1.9025702,0.24421372,-1.8471,1
4727,Drama,0.89807,0.01108712,1.418409,-0.34472457,1.2075889,0.8049072,1.5673213,-1.5858063,0.17646232,-0.24812926,8
4732,Comedy,2.5547686,1.7644665,0.04713428,1.4038877,0.96815133,-1.5255594,0.57014984,-0.316181,0.7019557,0.7968856,8
4735,Horror,-2.403256,3.305941,-0.042165697,0.49311784,0.70564204,-0.27912766,-1.3761684,2.6189826,2.172065,-0.3329863,3
4736,Comedy,2.216409,-1.3047029,-0.34017843,0.44141662,1.3607711,0.09893392,0.41344655,-0.64795685,-0.7830576,-0.5491988,8
4738,Romance,-2.5121443,-0.50377136,0.8978253,-4.8281975,-6.2518725,-4.7040706,3.335068,-2.1488514,-2.2198415,2.435011,11
47382,Drama,0.031033516,-0.63574064,1.3416293,-0.9710516,-1.0643352,-2.9639034,-0.64791673,-0.34778893,-0.5563506,-0.9058563,11
474,Action,-1.420227,-1.764781,-1.5370831,0.9950775,0.58961415,1.0142543,0.12713234,-0.8335171,0.4878562,-0.09305487,1
4740,Comedy,0.9900029,-0.36003202,0.21748915,0.46700293,1.8388996,-1.2652981,0.18364452,-0.015935026,0.9693711,0.9848944,8
47404,Adventure,1.8329788,4.1276107,0.18859088,-2.1539633,0.5164568,-0.08733389,-2.3156412,-2.3359504,-0.67036664,0.76471484,4
4741,Comedy,1.4861941,-0.7064434,1.0414877,0.22818157,-0.5707825,2.2870054,0.38153487,0.1652337,1.5515912,0.60378003,8
47423,Drama,-0.04479967,-2.256197,0.65163624,1.5022706,-0.8323574,-2.0554147,0.6043769,-2.5620098,-0.2926886,-0.65299433,11
4743,Comedy,0.84403116,-0.78654414,-0.8237101,1.3153238,-0.81398755,1.3874371,0.15315604,-3.0738988,-1.2192587,0.0019835532,1
4744,Horror,-1.6050409,4.1323614,-0.49775374,-1.0259337,-0.5353987,-0.091540605,1.1609353,2.6437078,2.3976498,-0.66136765,3
47446,Drama,-2.111243,-1.9615235,0.31283075,-0.97020817,-0.27581945,0.48154062,0.16276488,-1.2103884,-2.0407841,-2.3883195,11
4745,Drama,-0.6918993,0.2328307,1.2783244,-2.4267435,-0.9132802,-1.2690744,-3.029953,-1.6700176,-0.9334606,-0.8940413,11
47465,Drama,-0.39612898,0.63121295,0.8722993,-0.19932258,-0.22580168,0.70535344,-0.714375,-0.50050145,0.83231944,-2.2457342,11
4748,Action,0.69817674,-1.6207585,-1.8633665,0.636467,-3.037405,1.2965282,0.11084674,1.0889713,1.4305749,-0.14489767,8
4749,Action,-2.0995023,-0.45738,-2.264495,0.30102238,-0.95127213,2.1785421,0.42302507,-0.22343196,-1.5332026,0.16774327,1
47491,Comedy,1.0180324,-1.9550133,1.7790979,0.9172332,2.0252712,1.9909172,-0.5977254,1.0007663,-1.0957597,0.28383428,8
475,Drama,-0.9999457,-0.9642018,1.2259135,-0.73998624,0.40492788,-0.27485165,1.9579723,-0.4736879,-0.051844534,-2.8156343,11
47516,Children,1.3657899,0.25335106,1.5854038,0.35235435,-3.153124,0.9612485,3.713492,-1.4738076,3.8572047,-4.654662,5
47518,Comedy,1.1200668,-2.2212996,-1.6501974,1.2964492,1.9020925,0.5127122,-1.0682771,1.8880119,-0.41915324,0.06081356,8
47538,Action,-0.7020813,-0.12832642,0.70773655,0.94072676,-0.3981961,2.1384912,0.65495133,-0.14427313,-0.91178447,-0.24699607,1
4756,Action,-1.7878897,-0.019935608,-1.304574,-2.0342753,-0.6323059,0.48859417,-0.3421167,-0.7048722,-0.59962076,-0.6213229,1
47566,Crime,-0.73466307,-0.27610683,0.7323764,2.0857747,0.32429105,1.6417501,0.91311616,-0.65815645,1.2179043,0.025121033,8
4757,Comedy,1.5411645,-1.4637631,2.1903172,-1.4038719,0.5158931,-0.42493993,1.1144418,-0.43211082,-0.010255069,0.6538938,8
4759,Comedy,1.6562722,0.9898442,1.0400351,-0.21263686,1.4342018,-0.49731016,-0.18639186,-0.10841597,-1.1527762,0.72306705,11
476,Comedy,1.0881212,0.2731044,0.6773404,-0.4389125,0.024403237,-0.7195477,-0.8042536,-1.2366694,-0.70273006,-0.29389635,11
47610,Drama,0.22973835,-0.9214344,1.1716242,-2.3606265,0.70657635,-2.6194735,-0.031150512,-2.0260262,-1.0842547,-1.3187683,11
47629,Drama,0.23422441,0.85829276,1.6457839,0.035687372,-0.90110695,-0.18050718,0.36744267,-2.954847,1.7917004,1.3573105,11
47640,Comedy,2.9600134,-1.2708818,0.8629323,1.4722074,-1.2937027,-0.7905984,0.48908195,0.8387035,3.1918433,-0.97089183,8
47644,Drama,-0.41587704,-0.43695483,-0.20276818,-2.0579746,1.1051652,-1.45016,0.6008432,-1.0234637,1.2103007,-0.9050939,11
47646,Crime,-2.057813,0.798332,0.22643533,0.95835686,-0.6518407,0.47451037,0.7797342,-0.51302505,1.7630601,1.912343,1
4765,Drama,0.39041254,-0.37449297,0.15104267,-0.8490465,-0.24765664,-1.8487816,0.23777652,-0.73955584,0.6093881,-0.26034245,11
4769,Documentary,-0.50964105,-0.29959595,-0.5367392,2.717596,-4.6188755,-0.44180763,-3.911035,1.7324464,-0.61595666,-0.23670301,10
4770,Thriller,-2.9067442,2.661778,0.9064405,5.5372105,4.4203057,-3.859118,0.35500717,2.382081,5.1755867,1.4808154,2
4771,Drama,1.1368327,-0.84117836,0.86429536,0.72703993,0.4634804,0.84032834,0.5310541,-0.27631372,-0.32889628,0.2475762,8
4772,Drama,0.13546374,-2.6733117,0.7722243,-1.8231423,-1.6124921,-0.11547829,-0.021942839,-1.0094237,-1.0081241,0.45383355,11
47721,Children,2.527327,0.9259313,-0.5211665,1.6869539,-2.2031536,0.7937199,2.142841,-3.1177812,2.6038995,-3.3696787,5
4773,Comedy,1.1851523,1.0557599,0.9110973,1.1741045,-0.8657509,0.17293723,0.08151822,0.9928247,0.1917148,0.2941319,8
47736,Comedy,1.2549706,-1.2573909,0.1361351,-1.2571392,-0.40218335,-0.8925088,1.7652788,0.21410084,-0.20160729,-0.17861709,8
4774,Comedy,1.9623785,-2.2073193,0.06551758,0.60432565,1.0648521,2.2119584,2.4179156,1.4617746,0.87685454,0.50274926,8
4775,Drama,-0.48075455,-0.7359001,-1.0317702,-0.2977757,-0.57088846,-2.5028346,-2.375594,-1.5153685,-0.1597068,-2.794031,11
4777,Comedy,2.4156208,-0.60469824,0.50996983,0.39896768,0.49620995,-0.15361296,1.6905397,2.38222,-0.06678808,1.3181953,8
47774,Comedy,3.2505772,-1.020653,0.47972512,0.8056448,0.89891875,-0.7605918,2.1114886,0.06860846,-1.3093696,0.78336585,8
47793,Drama,-0.756057,-0.06497198,1.4920913,-1.609905,0.19261238,-1.0925236,0.035430312,-1.0249506,-0.013765976,-0.18030013,11
4780,Drama,-0.82892656,0.68734115,1.459454,-1.9397804,0.08118287,-3.3343508,-0.15920535,-0.9792111,1.5903869,-0.17926688,11
47810,Horror,-2.803145,2.3856373,1.1664861,-0.5640291,0.23504856,1.1451703,2.3777356,2.4403522,0.13576064,-0.51365113,3
4782,Comedy,1.3510592,-2.3170443,-0.5551872,0.060603052,-0.14127553,0.3388239,1.8804128,1.0503576,0.28081077,0.7920685,8
4783,Documentary,-0.2964242,-3.3918529,0.7782918,1.5056624,-3.5187397,2.0838943,-3.1164408,1.878615,-2.815348,0.053349525,10
4784,Drama,-2.0560856,1.6893502,1.5839734,-1.3884643,0.7430928,-2.9777844,-0.07663754,-0.007267438,0.18477634,-1.0928122,11
4787,Drama,-2.0386217,0.16587555,1.953651,-1.5768645,0.78272194,-1.0776422,0.0020445958,-0.78527635,0.28148097,0.05168943,11
4788,Drama,-1.8684301,-1.2179266,2.0721974,0.8388765,-0.9614858,-0.046349883,0.39981905,-0.039156914,-0.20246653,1.735122,1
4789,Comedy,0.65168834,-0.018465793,1.0460954,0.18338981,-0.17079172,1.2786046,1.6744375,0.8470275,-0.101186946,-0.12570795,8
47894,Drama,0.25510317,-2.1626446,2.1813028,-1.6699069,-1.040515,-0.94618624,-0.29599035,-1.340148,0.37519974,1.353195,11
479,Action,-1.2847121,-0.9601974,-1.5747503,1.1319578,0.9918107,3.070034,3.8608174,-1.2251399,1.5681126,-1.8590873,1
4792,Horror,-4.1864176,3.3759403,-0.6556328,-0.99859023,-0.49993798,1.3176459,0.87864,2.5690362,0.6791885,-1.7694831,3
47937,Comedy,-0.25648838,-1.7837938,-0.536426,0.59264696,0.06203851,-0.9644484,2.2259939,0.15233688,0.13320953,0.40661237,8
4794,Crime,-0.3339407,0.6571936,-0.64361966,0.29882365,0.88639,1.5976195,-2.8584397,1.1625701,1.6484153,-0.016685814,11
47978,Drama,-0.50548553,-0.07168001,0.5230774,0.6810772,-1.1138595,-1.1617424,-0.5317579,-0.09872933,-0.13887522,-1.8449596,11
4798,Comedy,2.0778499,-1.4640142,1.1327718,0.5308204,1.3792216,0.599662,-0.56596655,0.6765666,1.7498941,0.039362073,8
4799,Action,-0.80276775,1.2058336,-0.39526796,-1.183804,0.01759836,2.8248818,0.11440736,-1.0099341,0.6352049,0.7812514,1
47997,Adventure,1.5646477,3.6315842,0.30470192,-0.9899713,-0.6581291,0.94216114,-2.181892,-2.4911427,-1.9784229,1.855435,4
47999,Documentary,-1.0342611,-1.512625,1.4248965,2.4433317,-4.1240296,-0.3167678,-4.792561,1.1424509,-0.3423447,-0.25561652,10
48,Animation,0.8093511,-0.6227882,-4.1444335,0.8532123,-3.441346,-2.2766216,-1.6018257,-2.4618979,1.2303793,-0.67241687,5
480,Action,-1.192879,-0.63664716,0.69843054,0.66585726,-0.34812313,0.69541043,0.8300016,0.8718603,0.19054538,0.576947,1
4800,Action,-2.1449542,-0.8670086,-0.29422307,-0.55085295,-2.005494,2.2394896,-0.2828076,-1.0082103,-1.5461526,-1.0547354,1
48001,Drama,0.12899709,-2.0260174,2.1367846,-0.78676677,-0.5432249,-1.4977269,1.0955256,0.23635873,-0.0603088,-0.29873294,11
4801,Drama,-0.679358,-0.23332176,1.1943687,-1.3029925,-0.96434957,-1.8639805,0.7259781,-2.4113653,1.1808763,1.2182229,11
4802,Action,-0.124138266,-0.19537896,-1.3889761,-0.5204049,1.6323041,0.8850883,-0.16500153,0.784661,0.013846725,0.36701477,8
4803,Drama,0.12521908,0.3937522,0.94251657,-0.64021647,-1.6877286,-0.13891345,0.973054,0.06550333,0.26271302,-0.33110395,8
48032,Comedy,2.4521992,0.080579445,-0.15494102,-0.4525602,-0.055469036,-0.28931648,2.020807,0.9221119,-0.86764467,1.5197291,8
4804,Comedy,1.9888859,-1.9921166,1.9612064,-0.71072555,-1.4993665,-0.34659892,2.0893462,0.7409248,0.8363713,1.2673104,8
48043,Drama,-1.1747079,-0.12975499,0.46220696,-1.2776525,-0.3630944,-1.3522774,-0.7375514,-1.0528702,0.3087994,0.13299268,11
48045,Comedy,3.0128584,-1.3585577,0.69420105,1.0524493,-0.4173457,0.3023097,-0.36377153,1.3046422,0.41057533,0.861381,8
4808,Mystery,-0.655774,0.29645216,3.1394894,0.04760678,4.619997,-2.212115,-1.4937809,2.8701682,1.540748,-5.8814497,11
48082,Comedy,-0.06488183,0.36823756,1.6249037,0.34207293,2.1440034,0.87371624,-1.4623948,0.7985002,-0.32778567,-1.0402088,8
4809,Drama,-0.59969515,1.7986487,0.2545195,-3.4618669,0.49318933,-1.2704737,0.43016273,-0.66896605,-1.539707,-1.7019242,11
481,Drama,-1.0108564,-0.7622009,2.9576542,-1.3529991,-0.72242063,-0.5865582,-0.51863104,-1.5223494,-0.2355869,-0.80724084,11
4812,Adventure,2.5424757,2.286198,-0.49983978,-0.44819245,1.3189095,2.1250157,-0.897048,-0.9348067,-1.0933863,1.1873984,4
4813,Sci-Fi,0.6992188,-2.7353206,-5.8628955,2.5091126,3.363434,-8.9475,-3.2144804,-1.2002879,-7.811651,0.85427165,7
4814,Thriller,-4.7197833,1.4919827,-1.8975036,4.455828,3.6117935,-3.5372725,-1.5652299,2.68672,5.0728035,0.15513763,2
4815,Drama,-0.20419157,-0.30111995,3.1780796,-1.8671048,-0.4934399,-1.0665289,-1.3432741,-2.8536813,1.5995733,-1.8771423,11
4816,Comedy,0.2516414,-0.22001606,-0.16910726,1.09581,0.061828546,0.21804982,-0.52905095,2.7417893,1.6236583,1.6103519,8
48161,Drama,-0.107503474,-0.6178969,-0.2926987,-0.5597919,0.12418166,-1.6091955,-1.6146218,0.5841732,0.39006883,0.018387228,11
4818,Action,-2.0933235,-0.3229434,-1.563334,-0.35905388,1.1085161,0.5591991,-0.88570714,-2.4826057,-2.3681078,1.1531658,1
482,Crime,-1.8227949,-0.25697613,0.24509326,-0.5369532,-0.11052936,2.7545455,0.17461267,-0.30771008,-0.8748747,0.13241869,1
48214,Drama,-1.1600169,0.41456324,1.2320112,-0.81723857,1.779169,0.55613136,-1.9052114,-1.125514,0.89872104,-0.50856245,11
4825,Comedy,-0.15057674,0.1782137,-0.67833334,-0.32659498,0.88839215,0.33488426,0.40085176,1.3780434,-0.03239155,-1.1665947,8
4826,Action,-2.043818,0.8917587,-1.2641749,-0.5856931,-1.0948623,0.060010765,1.8043032,-2.3339474,-2.7566004,0.83674884,1
48262,Documentary,0.16961685,-0.95693386,2.4451241,2.3943071,-1.1590681,0.76002526,-3.849947,1.2707359,-3.4722612,-0.3245737,10
4830,Crime,-1.9326463,1.8233188,0.7740489,0.70387626,-2.2213209,2.624708,0.10782415,2.2687478,-0.777999,2.2564495,1
48304,Adventure,0.14949061,1.2230505,-0.42028794,1.2701044,2.4742925,2.1614578,-1.177133,-1.093576,-0.8165392,0.6656786,8
48319,Action,-1.1293845,-0.045645848,-1.2606215,0.18507037,-0.14982587,1.6495198,-0.28495288,-2.2792659,-0.40681458,1.2702088,1
48322,Comedy,1.0125332,-1.197911,0.53555286,-0.12564325,1.6297815,0.15580456,0.02557356,3.05278,0.74033797,-0.48680332,8
48326,Drama,-1.6541792,-0.3712381,0.2538488,-2.152228,1.0101314,0.5579657,-0.51655746,-2.6272078,1.1756067,0.93565404,11
4833,Horror,-5.3992367,2.435797,-0.16430748,-1.4727427,-1.1669581,-0.32712105,1.0283842,4.308694,1.6431193,0.6099793,3
48342,Comedy,1.5634943,-0.803543,1.4733579,-0.47554463,1.0149229,-0.8115723,-0.67671216,0.257688,2.3717265,-0.1120362,8
4835,Drama,-0.23796648,1.2509739,1.2208459,-0.9877018,-0.65044785,-1.5682021,0.3194135,0.24192473,0.11427705,1.0810354,11
484,Adventure,3.2981966,3.660348,-0.7206762,-1.9963863,0.10787834,1.2255579,-2.6678703,1.2117113,-0.937667,1.1296666,4
4840,Drama,0.70079064,0.29617062,0.8601383,0.44438955,-0.5965147,-2.2615767,0.3895998,-2.0876136,-1.1563342,-0.2920268,11
48412,Action,-0.848954,0.27657458,0.025779635,0.31718856,-0.054671645,1.0573218,-0.5730903,-1.5834317,0.09837252,-1.4736596,11
48414,Adventure,1.5576875,4.17152,1.7154658,-2.501544,2.1088488,2.0833654,-0.3172822,1.1266036,-0.55123603,0.10975662,4
4848,Crime,-0.3420874,-0.21116632,2.2984135,0.2776027,-1.6406143,1.4261765,-0.4331852,2.1610875,-0.74828804,2.3209338,10
4849,Comedy,1.7452823,0.96406376,1.0880617,0.44825858,0.7343645,1.1006424,1.426081,-0.47665244,-0.7852998,-0.08305009,8
485,Action,-1.4468162,-0.06807329,-2.01454,0.5487829,0.40754646,1.0141225,-0.52686954,0.14261477,-0.2373667,-0.6585062,1
4850,Action,-0.4133672,-0.5864044,-2.1837552,0.9108557,1.4785953,1.7214136,-0.43875957,-1.3366145,0.37527236,-0.08066997,1
48516,Crime,-1.2219342,1.7810669,0.9050933,-0.09607386,1.3619156,-0.12723127,0.6151155,-0.782734,-0.1947184,0.34954587,1
48518,Horror,-2.2539272,2.4770193,0.91646147,-0.37541556,-0.2625315,-0.9300291,0.8435798,4.2672515,-0.29504916,0.36379158,3
4852,Horror,-3.593802,3.949227,0.9592362,-1.9011965,-0.679755,0.75853145,-0.1615079,3.0642757,0.5257653,-0.85311854,3
48520,Comedy,1.8357892,-0.1266159,0.9829569,0.11656812,0.91448987,-0.6540131,-0.11544557,-0.31669927,-2.0513473,2.4123867,8
48560,Comedy,3.0653834,-0.58650047,2.0418322,0.53495634,-0.26744705,-0.91907555,-0.4515331,-2.2853127,1.4133538,0.46788135,11
4857,Drama,-0.9675454,0.8555522,1.4768193,-0.07276943,-0.31635565,-2.4851103,0.12988979,-0.7328259,0.5391325,1.1281651,11
48593,Comedy,1.1255308,-1.3971323,1.7553644,1.0879766,0.6913928,0.043222412,-0.3721114,-0.039922297,-0.55226696,0.14604452,8
48596,Action,-1.8181916,1.4568805,0.39381963,-1.3465922,-0.364325,0.17436476,1.0438583,-0.26908284,-1.3996233,-0.5247152,1
48598,Drama,-2.53622,1.7339387,2.6651428,-0.5868287,-0.26098743,-1.2452488,-0.5613383,0.59854084,0.43997097,0.9575695,11
486,Comedy,0.59372234,-1.9484855,-0.73737025,-0.8760141,0.53776664,0.08490229,0.048127294,0.26908243,1.0073012,1.6049542,8
4862,Drama,-1.8069239,-0.7214863,-0.008960888,0.118958235,0.35636193,0.51247686,-1.521545,-1.5067122,-1.3192313,-1.2991067,11
